filename,class
augmented_image_152.jpg,without_mask
augmented_image_153.jpg,without_mask
augmented_image_154.jpg,without_mask
augmented_image_155.jpg,without_mask
augmented_image_156.jpg,without_mask
augmented_image_157.jpg,without_mask
augmented_image_158.jpg,without_mask
augmented_image_16.jpg,without_mask
augmented_image_160.jpg,without_mask
augmented_image_161.jpg,without_mask
augmented_image_162.jpg,without_mask
augmented_image_163.jpg,without_mask
augmented_image_164.jpg,without_mask
augmented_image_165.jpg,without_mask
augmented_image_166.jpg,without_mask
augmented_image_168.jpg,without_mask
augmented_image_169.jpg,without_mask
augmented_image_17.jpg,without_mask
augmented_image_170.jpg,without_mask
augmented_image_171.jpg,without_mask
augmented_image_172.jpg,without_mask
augmented_image_173.jpg,without_mask
augmented_image_174.jpg,without_mask
augmented_image_175.jpg,without_mask
augmented_image_176.jpg,without_mask
augmented_image_177.jpg,without_mask
augmented_image_178.jpg,without_mask
augmented_image_179.jpg,without_mask
augmented_image_18.jpg,without_mask
augmented_image_180.jpg,without_mask
augmented_image_181.jpg,without_mask
augmented_image_182.jpg,without_mask
augmented_image_183.jpg,without_mask
augmented_image_184.jpg,without_mask
augmented_image_185.jpg,without_mask
augmented_image_186.jpg,without_mask
augmented_image_187.jpg,without_mask
augmented_image_188.jpg,without_mask
augmented_image_189.jpg,without_mask
augmented_image_19.jpg,without_mask
augmented_image_191.jpg,without_mask
augmented_image_192.jpg,without_mask
augmented_image_193.jpg,without_mask
augmented_image_194.jpg,without_mask
augmented_image_196.jpg,without_mask
augmented_image_197.jpg,without_mask
augmented_image_198.jpg,without_mask
augmented_image_199.jpg,without_mask
augmented_image_2.jpg,without_mask
augmented_image_20.jpg,without_mask
augmented_image_200.jpg,without_mask
augmented_image_201.jpg,without_mask
augmented_image_202.jpg,without_mask
augmented_image_203.jpg,without_mask
augmented_image_204.jpg,without_mask
augmented_image_205.jpg,without_mask
augmented_image_206.jpg,without_mask
augmented_image_207.jpg,without_mask
augmented_image_208.jpg,without_mask
augmented_image_209.jpg,without_mask
augmented_image_21.jpg,without_mask
augmented_image_210.jpg,without_mask
augmented_image_211.jpg,without_mask
augmented_image_214.jpg,without_mask
augmented_image_215.jpg,without_mask
augmented_image_216.jpg,without_mask
augmented_image_219.jpg,without_mask
augmented_image_22.jpg,without_mask
augmented_image_220.jpg,without_mask
augmented_image_221.jpg,without_mask
augmented_image_222.jpg,without_mask
augmented_image_223.jpg,without_mask
augmented_image_224.jpg,without_mask
augmented_image_225.jpg,without_mask
augmented_image_226.jpg,without_mask
augmented_image_227.jpg,without_mask
augmented_image_229.jpg,without_mask
augmented_image_23.jpg,without_mask
augmented_image_230.jpg,without_mask
augmented_image_231.jpg,without_mask
augmented_image_232.jpg,without_mask
augmented_image_233.jpg,without_mask
augmented_image_234.jpg,without_mask
augmented_image_235.jpg,without_mask
augmented_image_236.jpg,without_mask
augmented_image_237.jpg,without_mask
augmented_image_238.jpg,without_mask
augmented_image_239.jpg,without_mask
augmented_image_240.jpg,without_mask
augmented_image_241.jpg,without_mask
augmented_image_243.jpg,without_mask
augmented_image_244.jpg,without_mask
augmented_image_245.jpg,without_mask
augmented_image_246.jpg,without_mask
augmented_image_249.jpg,without_mask
augmented_image_25.jpg,without_mask
augmented_image_250.jpg,without_mask
augmented_image_251.jpg,without_mask
augmented_image_252.jpg,without_mask
augmented_image_253.jpg,without_mask
augmented_image_254.jpg,without_mask
augmented_image_255.jpg,without_mask
augmented_image_256.jpg,without_mask
augmented_image_257.jpg,without_mask
augmented_image_258.jpg,without_mask
augmented_image_260.jpg,without_mask
augmented_image_262.jpg,without_mask
augmented_image_263.jpg,without_mask
augmented_image_265.jpg,without_mask
augmented_image_266.jpg,without_mask
augmented_image_267.jpg,without_mask
augmented_image_269.jpg,without_mask
augmented_image_27.jpg,without_mask
augmented_image_270.jpg,without_mask
augmented_image_271.jpg,without_mask
augmented_image_272.jpg,without_mask
augmented_image_273.jpg,without_mask
augmented_image_275.jpg,without_mask
augmented_image_276.jpg,without_mask
augmented_image_277.jpg,without_mask
augmented_image_278.jpg,without_mask
augmented_image_279.jpg,without_mask
augmented_image_280.jpg,without_mask
augmented_image_281.jpg,without_mask
augmented_image_282.jpg,without_mask
augmented_image_283.jpg,without_mask
augmented_image_284.jpg,without_mask
augmented_image_285.jpg,without_mask
augmented_image_286.jpg,without_mask
augmented_image_287.jpg,without_mask
augmented_image_290.jpg,without_mask
augmented_image_291.jpg,without_mask
augmented_image_292.jpg,without_mask
augmented_image_293.jpg,without_mask
augmented_image_294.jpg,without_mask
augmented_image_295.jpg,without_mask
augmented_image_296.jpg,without_mask
augmented_image_297.jpg,without_mask
augmented_image_298.jpg,without_mask
augmented_image_299.jpg,without_mask
augmented_image_3.jpg,without_mask
augmented_image_30.jpg,without_mask
augmented_image_301.jpg,without_mask
augmented_image_302.jpg,without_mask
augmented_image_303.jpg,without_mask
augmented_image_304.jpg,without_mask
augmented_image_305.jpg,without_mask
augmented_image_306.jpg,without_mask
augmented_image_307.jpg,without_mask
augmented_image_308.jpg,without_mask
augmented_image_309.jpg,without_mask
augmented_image_31.jpg,without_mask
augmented_image_310.jpg,without_mask
augmented_image_311.jpg,without_mask
augmented_image_312.jpg,without_mask
augmented_image_314.jpg,without_mask
augmented_image_315.jpg,without_mask
augmented_image_316.jpg,without_mask
augmented_image_317.jpg,without_mask
augmented_image_318.jpg,without_mask
augmented_image_319.jpg,without_mask
augmented_image_32.jpg,without_mask
augmented_image_33.jpg,without_mask
augmented_image_35.jpg,without_mask
augmented_image_36.jpg,without_mask
augmented_image_37.jpg,without_mask
augmented_image_38.jpg,without_mask
augmented_image_39.jpg,without_mask
augmented_image_4.jpg,without_mask
augmented_image_40.jpg,without_mask
augmented_image_41.jpg,without_mask
augmented_image_42.jpg,without_mask
augmented_image_43.jpg,without_mask
augmented_image_44.jpg,without_mask
augmented_image_45.jpg,without_mask
augmented_image_48.jpg,without_mask
augmented_image_5.jpg,without_mask
augmented_image_50.jpg,without_mask
augmented_image_51.jpg,without_mask
augmented_image_52.jpg,without_mask
augmented_image_53.jpg,without_mask
augmented_image_54.jpg,without_mask
augmented_image_55.jpg,without_mask
augmented_image_56.jpg,without_mask
augmented_image_57.jpg,without_mask
augmented_image_58.jpg,without_mask
augmented_image_59.jpg,without_mask
augmented_image_60.jpg,without_mask
augmented_image_61.jpg,without_mask
augmented_image_62.jpg,without_mask
augmented_image_63.jpg,without_mask
augmented_image_64.jpg,without_mask
augmented_image_65.jpg,without_mask
augmented_image_66.jpg,without_mask
augmented_image_67.jpg,without_mask
augmented_image_68.jpg,without_mask
augmented_image_69.jpg,without_mask
augmented_image_7.jpg,without_mask
augmented_image_70.jpg,without_mask
augmented_image_71.jpg,without_mask
augmented_image_72.jpg,without_mask
augmented_image_73.jpg,without_mask
augmented_image_74.jpg,without_mask
augmented_image_76.jpg,without_mask
augmented_image_77.jpg,without_mask
augmented_image_78.jpg,without_mask
augmented_image_79.jpg,without_mask
augmented_image_80.jpg,without_mask
augmented_image_81.jpg,without_mask
augmented_image_82.jpg,without_mask
augmented_image_83.jpg,without_mask
augmented_image_84.jpg,without_mask
augmented_image_85.jpg,without_mask
augmented_image_86.jpg,without_mask
augmented_image_87.jpg,without_mask
augmented_image_88.jpg,without_mask
augmented_image_89.jpg,without_mask
augmented_image_90.jpg,without_mask
augmented_image_91.jpg,without_mask
augmented_image_92.jpg,without_mask
augmented_image_93.jpg,without_mask
augmented_image_94.jpg,without_mask
augmented_image_95.jpg,without_mask
augmented_image_96.jpg,without_mask
augmented_image_97.jpg,without_mask
augmented_image_98.jpg,without_mask
augmented_image_99.jpg,without_mask
